idx,geo_id,name,centroid_lon,centroid_lat,area_m2,land_m2,water_m2,T_10_CENS_Total,T_10_CENS_White,T_10_CENS_Hispanic,T_10_CENS_Black,T_10_CENS_Asian,T_10_CENS_Native,T_10_CENS_Pacific,T_18_ACS_Total,T_18_ACS_White,T_18_ACS_Hispanic,T_18_ACS_Black,T_18_ACS_Asian,T_18_ACS_Native,T_18_ACS_Pacific,T_19_ACS_Total,T_19_ACS_White,T_19_ACS_Hispanic,T_19_ACS_Black,T_19_ACS_Asian,T_19_ACS_Native,T_19_ACS_Pacific,T_20_CENS_Total,T_20_CENS_White,T_20_CENS_Hispanic,T_20_CENS_Black,T_20_CENS_Asian,T_20_CENS_Native,T_20_CENS_Pacific,T_20_ACS_Total,T_20_ACS_White,T_20_ACS_Hispanic,T_20_ACS_Black,T_20_ACS_Asian,T_20_ACS_Native,T_20_ACS_Pacific,T_22_ACS_Total,T_22_ACS_White,T_22_ACS_Hispanic,T_22_ACS_Black,T_22_ACS_Asian,T_22_ACS_Native,T_22_ACS_Pacific,V_10_VAP_Total,V_10_VAP_White,V_10_VAP_Hispanic,V_10_VAP_Black,V_10_VAP_Asian,V_10_VAP_Native,V_10_VAP_Pacific,V_18_CVAP_Total,V_18_CVAP_White,V_18_CVAP_Hispanic,V_18_CVAP_Black,V_18_CVAP_Asian,V_18_CVAP_Native,V_18_CVAP_Pacific,V_19_CVAP_Total,V_19_CVAP_White,V_19_CVAP_Hispanic,V_19_CVAP_Black,V_19_CVAP_Asian,V_19_CVAP_Native,V_19_CVAP_Pacific,V_20_VAP_Total,V_20_VAP_White,V_20_VAP_Hispanic,V_20_VAP_Black,V_20_VAP_Asian,V_20_VAP_Native,V_20_VAP_Pacific,V_20_VAP_NH_Total,V_20_VAP_NH_White,V_20_VAP_NH_Hispanic,V_20_VAP_NH_BlackAlone,V_20_VAP_NH_AsianAlone,V_20_VAP_NH_NativeAlone,V_20_VAP_NH_PacificAlone,V_20_VAP_NH_OtherAlone,V_20_VAP_NH_TwoOrMore,V_20_CVAP_Total,V_20_CVAP_White,V_20_CVAP_Hispanic,V_20_CVAP_Black,V_20_CVAP_Asian,V_20_CVAP_Native,V_20_CVAP_Pacific,V_22_CVAP_Total,V_22_CVAP_White,V_22_CVAP_Hispanic,V_22_CVAP_Black,V_22_CVAP_Asian,V_22_CVAP_Native,V_22_CVAP_Pacific,V_22_CVAP_RemTwoOrMore,E_08_PRES_Total,E_08_PRES_Dem,E_08_PRES_Rep,E_12_PRES_Total,E_12_PRES_Dem,E_12_PRES_Rep,E_16_PRES_Total,E_16_PRES_Dem,E_16_PRES_Rep,E_16_SEN_Total,E_16_SEN_Dem,E_16_SEN_Rep,E_16_GOV_Total,E_16_GOV_Dem,E_16_GOV_Rep,E_16_AG_Total,E_16_AG_Dem,E_16_AG_Rep,E_18_SEN_Total,E_18_SEN_Dem,E_18_SEN_Rep,E_16-20_COMP_Total,E_16-20_COMP_Dem,E_16-20_COMP_Rep,E_20_PRES_Total,E_20_PRES_Dem,E_20_PRES_Rep,E_20_GOV_Total,E_20_GOV_Dem,E_20_GOV_Rep,E_20_AG_Total,E_20_AG_Dem,E_20_AG_Rep,outer_perimeter_m,parent_state,parent_county,parent_tract,parent_group,parent_vtd
1431,18173030704,307.04,-87.3487631,37.9648403,28294281.0,27872621.0,421660.0,4473,4151,111,115,71,28,6,4681,4334,99,226,0,22,0,4808,4459,79,100,153,17,0,5335,4680,175,175,161,105,10,5066,4380,127,396,151,2,0,5358,4647,71,397,222,11,0,3148,2984,62,52,34,16,4,3400,3200,70,105,0,20,0,3410,3240,65,75,15,15,0,3813,3414,104,102,104,70,6,3813,3414,104,81,88,8,3,9,106,3375,3240,92,30,15,2,0,3520,3340,35,119,15,14,0,0,2190,899,1272,2094,677,1417,2240,669,1439,2213,771,1350,2215,780,1380,2139,618,1521,1859,731,1074,2286,840,1389,2656,963,1641,2634,737,1756,2596,1121,1475,0.0,18,18173,,,
1432,18071967902,9679.02,-85.8993128,38.9450648,4139069.0,4139069.0,0.0,3055,2816,99,47,80,11,3,3032,2562,318,48,74,14,0,3020,2610,273,38,59,10,0,3250,2679,372,82,53,61,1,2946,2732,136,35,14,4,0,3250,2913,183,75,66,24,0,2324,2167,62,34,52,10,2,2395,2140,160,40,35,15,0,2450,2220,145,40,35,10,0,2521,2166,224,54,31,46,1,2521,2166,224,49,22,6,0,0,54,2405,2266,98,37,0,0,0,2585,2445,75,40,0,20,0,0,1320,566,725,1263,489,774,1258,332,853,1251,439,757,1247,445,771,1211,340,871,997,323,623,1204,367,800,1280,343,909,1280,251,796,1222,342,880,0.0,18,18071,,,
1433,18071967901,9679.01,-85.8750126,38.9439473,6160315.0,6160315.0,0.0,4545,3109,1267,91,46,49,11,5064,3005,1491,319,207,0,0,4827,2863,1325,365,164,67,0,6138,2696,3063,180,93,331,3,4870,2853,1393,167,211,60,0,5240,3038,1650,216,71,107,0,3395,2446,833,53,41,36,9,2940,2460,270,205,0,0,0,2915,2380,210,260,0,70,0,4199,2176,1742,102,67,232,3,4199,2176,1742,75,61,16,1,12,116,2620,2274,166,117,0,59,0,3130,2495,300,193,70,70,0,0,994,486,483,842,359,483,902,276,564,894,349,492,882,334,513,869,301,568,616,216,364,860,293,531,976,290,659,975,224,574,932,298,634,0.0,18,18071,,,
1434,18047969700,9697,-84.9834891,39.4272991,17874411.0,17753804.0,120607.0,2675,2620,30,7,8,12,0,2503,2469,19,15,0,0,0,2479,2328,93,58,0,0,0,2649,2513,42,7,26,73,3,2535,2402,88,44,0,1,0,2631,2422,82,23,84,15,0,1982,1946,18,4,4,6,0,1969,1954,14,0,0,0,0,1929,1849,75,0,0,0,0,2074,1977,21,3,19,57,1,2074,1977,21,0,17,6,0,0,53,2065,1994,64,0,0,4,0,2115,1950,69,0,85,18,0,0,1218,442,744,1204,380,824,1230,236,947,1197,320,837,1174,340,804,1131,236,895,914,228,655,1188,269,891,1348,243,1085,1327,191,987,1255,246,1009,0.0,18,18047,,,
1435,18047969600,9696,-84.9012625,39.4093252,332630708.0,330843128.0,1787580.0,6015,5938,23,16,17,26,2,6353,6326,1,25,1,0,0,5788,5777,3,8,0,0,0,6003,5778,31,29,13,100,4,5491,5474,17,0,0,0,0,6046,5949,14,2,19,0,0,4526,4471,11,10,13,23,2,4780,4755,0,25,4,0,0,4655,4645,0,10,0,0,0,4625,4474,13,14,4,76,4,4625,4474,13,7,0,2,0,9,120,4342,4335,6,0,0,0,0,4840,4815,4,0,20,0,0,0,2921,824,2044,2908,695,2213,3062,476,2472,2988,627,2253,2939,607,2249,2875,446,2429,2343,444,1850,2971,523,2394,3381,503,2840,3306,410,2652,3182,507,2675,24144.48227630197,18,18047,,,
1436,18047960100,9601,-85.2441537,39.3593481,166088722.0,165630379.0,458343.0,4865,4702,65,28,39,28,2,4875,4854,5,0,16,3,0,4850,4634,36,111,69,6,0,5154,4835,84,37,89,94,3,4903,4662,23,132,40,4,0,5104,4894,18,79,48,22,0,3538,3455,36,6,23,17,1,3695,3685,4,0,4,0,0,3565,3495,35,0,30,0,0,3852,3661,49,15,58,58,2,3852,3661,49,7,48,5,0,7,75,3679,3610,25,0,41,4,0,3820,3745,14,0,50,14,0,0,2474,858,1570,2428,757,1671,2619,621,1874,2601,729,1797,2574,806,1729,2499,559,1940,2052,589,1403,2545,693,1804,2825,734,2043,2796,553,1847,2662,689,1973,0.0,18,18047,,,
1437,18047969800,9698,-85.0669641,39.409762,315611095.0,301832444.0,13778651.0,5636,5525,50,16,12,32,8,5276,5256,0,0,20,0,0,5372,5280,0,0,92,0,0,5390,5217,44,18,11,82,4,5354,5271,83,30,0,0,0,5297,5125,112,74,0,60,0,4147,4088,22,6,9,26,5,4016,4016,0,0,0,0,0,3991,3991,0,0,0,0,0,4157,4024,39,9,9,69,4,4157,4024,39,0,1,3,0,1,89,3949,3876,72,0,0,0,0,3940,3805,75,0,0,60,0,0,2648,825,1757,2492,691,1801,2712,457,2145,2676,653,1943,2630,652,1919,2554,460,2094,2032,430,1547,2609,527,2030,2892,492,2361,2861,392,2081,2708,492,2216,0.0,18,18047,,,
1438,18047969900,9699,-85.1829925,39.473982,180609191.0,179598526.0,1010665.0,3896,3815,42,12,6,31,2,3835,3799,0,3,33,0,0,4282,4031,51,124,76,0,0,3589,3447,18,21,7,85,4,4467,4179,56,148,82,2,0,3772,3591,68,98,0,15,0,2861,2809,23,4,3,24,2,2890,2860,0,0,35,0,0,3065,2940,0,50,75,0,0,2714,2621,5,11,4,64,4,2714,2621,5,0,0,9,1,0,78,3268,3135,0,60,76,3,0,2820,2755,15,40,0,14,0,0,1409,455,903,1300,375,925,1474,179,1231,1449,296,1096,1432,292,1094,1408,202,1206,1051,178,849,1389,206,1152,1551,165,1362,1532,144,1066,1457,186,1271,0.0,18,18047,,,
1439,18093951100,9511,-86.4833861,38.8490954,5446726.0,5446726.0,0.0,3055,2902,69,37,22,23,5,2961,2711,74,63,81,21,37,2969,2697,88,69,62,27,55,3172,2878,79,61,35,92,5,2989,2705,187,74,34,0,15,3528,3193,274,23,10,28,0,2341,2249,34,26,12,21,2,2220,2090,40,8,24,20,15,2270,2100,55,18,35,25,25,2439,2251,55,33,15,70,3,2439,2251,55,20,10,18,0,14,71,2330,2164,121,17,7,0,0,2785,2575,175,12,10,15,0,0,1227,516,687,1068,413,655,1290,345,850,1258,441,749,1255,485,720,1192,356,836,984,324,602,1230,394,787,1329,385,908,1315,287,775,1259,381,878,0.0,18,18093,,,
1440,18093951300,9513,-86.4730013,38.7347714,5446454.0,5446454.0,0.0,3672,3560,50,19,14,18,4,3214,3004,179,9,22,0,0,3145,2987,111,47,0,0,0,3288,3056,98,37,24,74,0,3158,2963,149,41,5,0,0,2657,2494,21,30,27,62,0,2765,2694,30,10,10,11,2,2466,2401,50,10,8,0,0,2461,2416,0,39,0,0,0,2546,2390,63,24,14,46,0,2546,2390,63,9,13,4,0,0,67,2360,2331,4,34,4,0,0,2050,1985,15,19,4,29,0,0,1282,609,630,1182,525,657,1168,318,804,1150,404,679,1143,447,659,1104,320,784,867,278,534,1107,341,733,1205,305,878,1193,233,723,1154,322,832,0.0,18,18093,,,
1441,18093950500,9505,-86.4519532,38.9378855,161458856.0,161400340.0,58516.0,4922,4785,39,11,26,58,4,4566,4406,94,41,26,41,0,4606,4433,143,0,30,0,0,4809,4559,59,39,30,114,6,4692,4529,160,0,0,3,0,4613,4317,157,5,0,108,0,3730,3637,28,6,15,43,3,3697,3582,55,0,25,0,0,3625,3540,60,0,30,0,0,3815,3644,34,27,13,94,2,3815,3644,34,9,10,21,0,3,94,3726,3673,49,0,0,4,0,3765,3600,90,4,0,69,0,0,2061,789,1234,1953,623,1330,2161,434,1625,2112,575,1426,2087,699,1319,2000,449,1551,1728,471,1184,2131,539,1529,2430,537,1844,2404,372,1572,2320,533,1787,0.0,18,18093,,,
1442,18003010306,103.06,-85.1625527,41.2294322,31699286.0,31552825.0,146461.0,5090,4765,124,85,91,18,5,5530,5050,217,255,0,46,0,5402,4915,246,169,82,16,0,8233,7061,295,282,408,145,13,5512,4437,202,239,530,22,0,7846,6584,110,268,717,61,0,3513,3326,74,44,52,14,4,3750,3440,125,135,0,44,0,3545,3285,140,70,40,15,0,5710,5036,181,162,228,99,6,5710,5036,181,119,197,6,0,5,166,3487,3041,104,116,196,20,0,5075,4470,75,170,345,14,0,0,2101,721,1354,2400,638,1762,2946,670,2116,2941,788,1998,2919,841,1988,2849,576,2273,2655,837,1747,3332,943,2299,4324,1310,2927,4319,890,2945,4238,1217,3021,0.0,18,18003,,,
1443,18003010816,108.16,-85.042842,41.1450789,6713728.0,6713728.0,0.0,4709,4200,100,267,123,30,3,4858,4105,20,413,312,25,0,4817,4305,15,295,192,26,0,5598,4613,200,505,185,88,4,4130,3362,18,575,164,11,0,4667,3777,2,444,399,5,0,3567,3228,66,180,80,23,1,3680,3175,19,280,200,4,0,3615,3280,15,174,130,4,0,4315,3653,112,333,125,58,1,4315,3653,112,284,107,4,0,31,124,3033,2585,17,307,109,9,0,3290,2920,0,180,185,4,0,0,2682,915,1752,2775,812,1963,2818,801,1870,2810,877,1817,2796,911,1823,2719,622,2097,2480,877,1531,2925,959,1890,3352,1189,2097,3350,800,2296,3291,1091,2200,0.0,18,18003,,,
1444,18093950400,9504,-86.343248,38.8909424,207943890.0,207657835.0,286055.0,3787,3683,29,13,18,42,3,3898,3709,90,52,52,47,0,3764,3564,57,72,52,71,0,3598,3455,42,23,19,61,5,3953,3767,31,103,51,0,0,3874,3609,8,27,67,107,0,2886,2820,17,9,6,31,3,3100,2985,60,0,0,45,0,3005,2870,40,15,0,70,0,2853,2751,31,12,8,51,2,2853,2751,31,4,4,11,0,4,48,3162,3094,29,35,0,0,0,3210,3045,10,18,30,105,0,0,1660,596,1031,1561,477,1084,1704,344,1275,1663,465,1099,1658,551,1060,1573,360,1213,1381,367,943,1685,413,1215,1899,391,1470,1878,277,1211,1816,380,1436,0.0,18,18093,,,
1445,18093950800,9508,-86.5070567,38.8444222,7725194.0,7725194.0,0.0,3773,3611,54,32,50,33,0,3584,3390,75,76,43,55,5,3822,3655,100,59,8,79,8,3967,3737,84,37,45,69,8,3776,3392,80,293,11,73,11,3903,3707,101,65,4,86,0,3067,2950,37,22,35,27,0,2900,2825,20,40,10,0,0,3085,3030,20,30,0,0,0,3263,3108,53,20,30,54,8,3263,3108,53,16,19,1,4,0,62,3078,2807,4,261,0,0,0,3185,3110,19,57,4,4,0,0,1694,654,1012,1510,482,1028,1609,396,1126,1587,518,973,1573,560,957,1497,397,1100,1295,391,818,1546,470,1019,1650,478,1133,1622,341,1025,1573,474,1099,0.0,18,18093,,,
1446,18093951000,9510,-86.4532575,38.8458628,19563634.0,19563634.0,0.0,3570,3384,69,48,48,35,1,3368,3192,52,24,57,57,0,3374,3212,54,20,57,58,0,3505,3251,79,62,25,97,3,3506,3357,38,17,85,20,0,3730,3507,112,32,37,41,0,2733,2620,38,29,33,23,0,2633,2498,35,25,29,40,0,2590,2480,34,20,25,30,0,2761,2606,31,41,15,55,2,2761,2606,31,33,11,6,0,6,68,2492,2423,22,15,36,5,0,2780,2695,23,18,4,25,0,0,1339,510,796,1234,387,847,1396,319,968,1370,421,865,1345,476,828,1307,335,972,1146,360,708,1372,405,913,1529,407,1081,1518,285,973,1477,417,1060,0.0,18,18093,,,
1447,18003011205,112.05,-85.0161692,41.0615467,3109554.0,3109554.0,0.0,3290,2998,79,170,23,23,3,3487,3277,107,92,0,0,0,3701,3484,111,80,0,0,0,3297,2937,117,142,29,62,0,3982,3784,94,65,0,0,0,3645,3365,53,184,4,8,0,2377,2227,48,83,10,16,2,2755,2670,60,25,0,0,0,2835,2750,60,19,0,0,0,2545,2317,81,83,12,42,0,2545,2317,81,54,5,7,0,1,80,2894,2827,55,15,0,0,0,2680,2555,35,75,4,10,0,0,1443,601,831,1473,489,984,1416,341,990,1412,438,895,1413,465,900,1374,310,1064,1159,396,728,1403,432,927,1528,473,1022,1529,343,1014,1498,484,1014,0.0,18,18003,,,
1448,18003011204,112.04,-85.0143653,41.0409057,7033625.0,7023590.0,10035.0,3102,2813,75,169,25,28,1,3211,2716,245,334,52,0,5,3237,2946,118,195,18,0,5,3452,2854,172,340,20,84,0,3019,2710,124,208,20,3,0,3077,2455,120,433,17,8,0,2263,2113,44,81,16,14,1,2290,1990,105,140,50,0,0,2325,2130,69,105,20,0,0,2540,2196,80,184,17,48,0,2540,2196,80,173,11,3,0,7,70,2194,1983,81,106,19,0,0,2235,1890,59,270,15,4,0,4,1547,602,933,1478,456,1022,1476,367,1033,1469,452,944,1461,481,946,1439,327,1112,1277,417,822,1512,450,1022,1717,502,1182,1729,342,1205,1701,495,1206,0.0,18,18003,,,
